,count,hate_speech,offensive_language,neither,class,tweet
18051,3,0,0,3,2,rt life hand hot potato try throwing two bird
18052,3,0,3,0,1,rt tyler creator said rape pregnant bitch tell friend threesome
18053,3,1,2,0,1,rt eminem said call faggot cause hate pussy
18054,6,0,1,5,2,rt joey bada said traded nike new mic guess safe say sold sol new life ht…
18055,3,0,3,0,1,rt tupac said aint killer push revenge sweetest joy next getting pussy
18056,4,1,3,0,1,rt tupac said aint killer push revenge sweetest joy next getting pussy
18057,3,0,3,0,1,rt hoe familiar
18058,3,0,3,0,1,rt hmmm ratchet hoe smell
18059,3,0,1,2,2,rt kobe shoot piece paper trash
18060,3,1,2,0,1,rt stepping away twitter beef going bed cause got ta got ta go redneck asshole us…
18061,3,0,3,0,1,rt behind twinkle eye see bitch eye
18062,3,2,1,0,0,rt nigger
18063,3,0,3,0,1,rt mom make sandwhich doesnt hear whisper deaf bitch mom fuck sa…
18064,3,1,2,0,1,rt die slow bitch rt scary accurate
18065,3,0,3,0,1,rt ray j perfect example happens give lame nigga pussy
18066,3,0,3,0,1,rt wcw go woman shit together pretty bitch get way much credit cute w…
18067,3,0,3,0,1,rt keep stooping hoe know better
18068,3,1,2,0,1,rt ready delete entire instagram app found one ig crush selling pussy backpage 75 f…
18069,3,1,2,0,1,rt going let pussy like fight night vote5sos
18070,3,1,0,2,2,rt muslim wmn cover yellow star jewish neighbour veil protect sarajevo1941
18071,3,0,3,0,1,rt fuck rt asked bitch good day bitch said stop weird im conf…
18072,3,0,3,0,1,rt idgaf bitch say face_with_tears_of_joy
18073,3,0,0,3,2,rt ad haitian charity water life mock people use firstworldproblems hashtag juxtaposition
18074,3,0,3,0,1,rt damn hot bitch
18075,4,0,0,4,2,rt outman brandnew yankee girardi never use reliever use
18076,3,0,3,0,1,rt bitch dead weight pallbearer
18077,3,1,2,0,1,rt nigga gossip like hoe sleep tho
18078,3,0,3,0,1,rt love loyal one person ☝️ hoe man_and_woman_holding_hands
18079,4,0,4,0,1,rt aint tryna steal ya car eat hell outcha wife pussy htgawm
18080,3,0,1,2,2,rt ape get mcm unbelievable
18081,3,0,2,1,1,rt oreo first twist aw crap broke
18082,3,0,0,3,2,rt use talent posse wood would silent bird sang except sang best
18083,4,0,4,0,1,rt monday bitch today
18084,3,0,3,0,1,rt rip hoe dying attention
18085,3,2,1,0,0,rt lmaoooo bunch fag
18086,3,0,0,3,2,rt doubt mean cute tossing around trash can lb mexican boy wantin…
18087,3,2,0,1,0,rt saw great chimpout summer ago middle aged salvadoran yr old son got wasted beaner metlife …
18088,3,0,3,0,1,rt boy discover hoe
18089,6,0,1,5,2,rt play soccer cheat girl wear khaki coloured cargo haircut
18090,3,0,3,0,1,rt th grade hoe aint loyal
18091,3,1,2,0,1,rt got problem bitch heard call bitch
18092,3,0,3,0,1,rt girl become friend omg love shoe guy become friend excuse siri see u fuck bitch
18093,3,0,3,0,1,rt hoe aint loyal
18094,3,0,3,0,1,rt resisting urge smack bitch
18095,3,0,3,0,1,rt rts grab mic yell fuck right pussy
18096,3,1,2,0,1,rt iphone manually ignore hoe
18097,3,0,2,1,1,rt love hoe
18098,3,0,2,1,1,rt ling talkin shit u finally understand
18099,3,1,2,0,1,rt see bitch nigga subtweet
18100,3,0,3,0,1,rt freeze bitch gon na steal heart
18101,3,0,0,3,2,rt idc still watch two half men well old one charlie
18102,3,0,3,0,1,rt u know french inhale ur bad bitch
18103,3,0,3,0,1,rt much groupie bitch hard come across girl overly social friendly everyone
18104,3,0,3,0,1,rt u eat pineapple want ur pussy still trash
18105,3,0,3,0,1,rt faggot posting face get hot unfollow
18106,3,0,3,0,1,rt soo much bitch take
18107,3,0,3,0,1,rt make pussy sing aint rt dumb as thought microphone
18108,3,0,3,0,1,rt see tl naked white bitch eye
18109,3,0,3,0,1,rt drinking veuve cliquot eating marshmallow basically classy bitch
18110,3,2,1,0,0,rt nigga go broke hoe
18111,3,0,3,0,1,rt attractive think straight guy want friendbitch stupid
18112,3,0,3,0,1,rt three hoe getting cute fucking school taking ever waking fuck stand h…
18113,3,0,3,0,1,rt rt bitch lookin car u know
18114,3,0,3,0,1,rt aint bitch aint snitch
18115,3,0,3,0,1,rt going bitch come show band dropped moshing room …
18116,3,0,2,1,1,rt disgusted betrayed hurt pussy drier nigga skin winter time
18117,3,0,3,0,1,rt autocorrect bitch
18118,3,0,3,0,1,rt hear hoe talk shit
18119,3,0,2,1,1,rt aint hoe get traphouseeee
18120,3,0,3,0,1,rt ride pussy gym class butt scooter
18121,3,2,1,0,0,rt ride bitch homie consider single nigga
18122,3,0,3,0,1,rt fuck looking bitch swerve put heelys full gear glide past bitch
18123,3,0,3,0,1,rt teacher eye paper bitch eye da paper throw cash everywhere
18124,3,1,2,0,1,rt dad eye redson smoked weed daddad lie cry faggot
18125,3,0,3,0,1,rt hoe tho lol
18126,3,0,3,0,1,rt ate pussy yeen think gone tell anybody
18127,3,0,3,0,1,rt bitch cant get ios8 gb selfies cuh
18128,3,0,2,1,1,rt yall female love yall bum nigga jail bird
18129,3,0,3,0,1,rt switched fukin old bitch fukin yo new bitch grinning_face_with_smiling_eyes
18130,3,0,3,0,1,rt nigga talk bitch day
18131,3,0,3,0,1,rt nigga ever ask hit either body count matter yall treat bitch anyway st…
18132,3,0,3,0,1,rt sundy old school ho tho
18133,3,0,3,0,1,rt hope bitch aint catfish
18134,3,0,3,0,1,rt rt mj fav bitch nigga
18135,3,0,3,0,1,rt rt real nigga fav bitch nigga
18136,3,0,3,0,1,rt dodging hoe like
18137,3,0,3,0,1,rt fuck people get atleast flappy bird got smoking fuckin square
18138,3,0,3,0,1,rt real man gon na keep real bitch lmaooooo shut tellin u woman mind ur business
18139,3,0,3,0,1,rt lmaoooooo rt nympho stupid go hose pussy weird bitch
18140,3,0,3,0,1,rt bitch slow lmaoooooo
18141,3,0,3,0,1,rt period dont stop nothing sentence boo let taste pussy bet u taste like quarter
18142,3,0,0,3,2,rt two stock turn trash cash
18143,3,0,0,3,2,rt springtraining daily take look yankee outfield perhaps al deepest via …
18144,3,0,1,2,2,rt yankee jump first place tonight rt think
18145,3,0,0,3,2,rt yankee lineup v red sox ellsbury cf jeter s beltran dh soriano lf teixeira b mccann c solarte b ichiro rf robert b t…
18146,3,0,0,3,2,rt yankee win final score 4
18147,3,0,0,3,2,rt yankee win 5 walkoff single derek jeter farewellcaptain
18148,3,0,0,3,2,rt come close game th yankee
18149,3,0,0,3,2,rt analyzing impact masahiro tanaka springtraining daily brought
18150,3,0,0,3,2,rt ballgame yankee win yank beat white sox inning 3
18151,3,0,0,3,2,rt congrats derek jeter start shortstop th final allstar game farewellcaptain
18152,3,0,0,3,2,rt congratulation ichiro leadoff base hit th hit career
18153,3,0,0,3,2,rt gardy go yardy lead game hr second straight night 0 yankee
18154,3,0,0,3,2,rt getting field ready today game
18155,3,0,0,3,2,rt recap epic storybook ending derek jeter close last game bronx walkoff
18156,3,0,0,3,2,rt remember paused allstar game honor mariano rivera tbt
18157,3,0,0,3,2,rt see ya give yankee 3 lead th solo home run
18158,3,0,0,3,2,rt show support fleetweeknyc troopthanks could billboard time sq
18159,3,0,0,3,2,rt shine light yankee pinstripe honor derek jeter farewellcaptain
18160,3,0,0,3,2,rt time bounce bronx letsgoyankees walkoff
18161,3,0,0,3,2,rt victory yankee outlast 9 inning eduardo nunez hero oh yeah first place still resides bronx
18162,3,0,0,3,2,rt expecting anything short firework final homestand farewellcaptain
18163,3,0,1,2,2,rt may cry watching derek jeter ad
18164,3,0,0,3,2,rt one scout said prado first team underrated give yankee b could slide b needed
18165,3,0,3,0,1,rt aint nothing cut bitch microphone
18166,3,0,3,0,1,rt hope lvg homeless year whilst welbeck scoring arsenal fucking bitch
18167,3,0,3,0,1,rt black bitch like boy told get hair wet
18168,3,0,2,1,1,rt bitch went super saiyan walmart
18169,3,0,3,0,1,rt actually take back unamused_face nigga aint loyal im loyal fam nah negro nah
18170,3,1,2,0,1,rt yall got b stfu negro
18171,3,0,3,0,1,rt need molly water chubby asian bitch
18172,3,0,3,0,1,rt stop hoe love
18173,3,0,3,0,1,rt hoe aint worth losing sleep
18174,3,0,3,0,1,rt stop cry pussy
18175,3,0,3,0,1,rt hoe aint loyal duhh bitch hoe
18176,3,0,3,0,1,rt day bitch beef w something nothing w face_with_tears_of_joy bitch yo ugly as factor a…
18177,3,0,3,0,1,rt selena mothered hoe
18178,3,0,0,3,2,rt dollar every time died flappy bird
18179,3,0,3,0,1,rt selfie game retarded
18180,3,0,3,0,1,rt alcohol liquid truth girl hoe drink naturally hoe anyway
18181,3,2,1,0,0,rt kill bitch hesitation
18182,3,0,3,0,1,rt know bitch posted pic zeeti shower like jim carey ace ventura found ei…
18183,3,0,3,0,1,rt either gay straight talk bitch please victory_hand
18184,3,0,3,0,1,rt hate ppl say hoe loyal supposed face_with_tears_of_joy
18185,3,0,3,0,1,rt dizzy bitch unamused_face
18186,3,0,3,0,1,rt depends female dawg usually hoe genuine woman fuck w…
18187,3,0,2,1,1,rt yu ah hoelmfao
18188,3,1,0,2,2,rt listen charlie daniel speak truth enlist u freedom army
18189,3,0,3,0,1,rt thats yo bitch bitch
18190,3,0,3,0,1,rt first thing look bitch foot
18191,3,0,3,0,1,rt bitch selfish yall want father day damn lol
18192,3,1,2,0,1,rt yall nigga aint killas yall niggaz hoe
18193,3,0,3,0,1,rt nigga popping molly stepping bowling bitch come
18194,3,0,2,1,1,rt aint money hoe world spoil hundred_points mybrotherskeeper
18195,3,1,2,0,1,rt teacher put group bunch retard
18196,3,0,3,0,1,rt got bitch nigga face_with_tears_of_joy want
18197,3,0,3,0,1,rt fat bitch
18198,6,0,6,0,1,rt bitch how
18199,3,0,3,0,1,rt loudly_crying_face imagine tryn yo hardest stop bitch frm slutin still comin unsuccessful
18200,3,0,3,0,1,rt loudly_crying_face done went wit hoe frfr judge
18201,3,0,3,0,1,rt na hoe cry yu swear aint fuckn n still side nigga
18202,3,0,3,0,1,rt spit da game hoe like da clothes money bring power like bankroll
18203,3,0,3,0,1,rt mannn let bosh hoe as hit
18204,3,0,3,0,1,rt bad wont hit girl pussy
18205,6,0,6,0,1,rt like lunch little boy nah bitch look eating cause
18206,3,1,2,0,1,rt lady listen nigga want settle young age bitch cry single wifed …
18207,3,0,3,0,1,rt worst movie think fan fucking trash netflix posting shit look like porno
18208,3,0,3,0,1,rt bitch
18209,3,0,3,0,1,rt awe hell nah bad bitch come fuck u
18210,3,0,3,0,1,rt bitch give pussy whole community wont give nigga piece gum
18211,3,0,3,0,1,rt think fine mean want appealing eye heart bitch
18212,3,0,3,0,1,rt got money need u bitch
18213,3,0,3,0,1,rt everybody think get hoe think ima playa honestly im crib wondering bout mom making yellow whi…
18214,3,0,3,0,1,rt nigga day walk mile get pussy loudly_crying_face
18215,3,0,3,0,1,rt hate italian ppl say olive garden isnt real italian food fuck ur grandma roasted casserole bitch olive garden i…
18216,3,0,3,0,1,rt niggaz buying pyniggaz buying py start hoe shit
18217,3,0,3,0,1,rt grab bitch u lmao oh belt fendi
18218,6,0,6,0,1,rt give three wish wish wish wish would bitch
18219,3,0,0,3,2,rt trash worth
18220,3,0,3,0,1,rt girl hold dick like wii controller bitch nigga control
18221,3,0,3,0,1,rt alright bitch kaynes
18222,3,0,3,0,1,rt long bitch love smirking_face face_with_tears_of_joy
18223,3,0,3,0,1,rt think wish came true yall hating as bitch pistol nahhhhh
18224,3,0,0,3,2,rt rt ive met people politics disrespect charlie crist rudy giuliani
18225,3,0,0,3,2,rt rt looking forward sitting president obama th anniversary broadcast sunday — ho…
18226,3,0,2,1,1,rt black girl ghetto
18227,3,0,3,0,1,rt loudly_crying_face rt pretty sure future ex boyfriend slidin another bitch dmsbut patient
18228,3,0,3,0,1,rt dog gon na bitch magnet sure OK_hand
18229,3,1,2,0,1,rt haha doubt see bitch track field face_screaming_in_fear soo many face_with_tears_of_joy
18230,3,0,3,0,1,rt like you pulled track bitch face_with_tears_of_joy
18231,3,0,1,2,2,rt okay chiquito face_with_tears_of_joy ghetto anymore relieved_face
18232,3,1,2,0,1,rt know maybe bitch like man tutu face_with_tears_of_joy
18233,3,0,0,3,2,rt smh rt henny rt beer trash af end story
18234,3,0,3,0,1,rt take one bitch
18235,3,2,1,0,0,rt faggit bitch tried say hoed hd bearfaced bitch yusa fag
18236,3,0,3,0,1,rt niggaz really think yo niggazn yo bitch solid guarantee yo nigga hav choosin n wont tell ya
18237,3,0,3,0,1,rt ghetto chick got ta smell like lovespell cucumber shit bath body work
18238,3,0,3,0,1,rt bitch bad island
18239,3,1,2,0,1,rt trust ah soul trust nighas trust hoe
18240,3,0,3,0,1,rt bitch
18241,3,1,2,0,1,rt nobody believe say im virgin dewd wtf aint hoe
18242,3,0,3,0,1,rt need one unamused_face cause bf bitch
18243,3,0,3,0,1,rt bitch cute face_with_tears_of_joy date
18244,3,0,3,0,1,rt let sit as bitch chris better gtf open_hands
18245,6,1,5,0,1,rt tf lyssa toilet mouth as eye wassupyou twatching hoe face_with_tears_of_joy
18246,6,0,6,0,1,rt lmfao bitch talking face_with_tears_of_joy talking bubba voice face_with_tears_of_joy
18247,6,0,6,0,1,rt small as pant face_with_tears_of_joy face_with_tears_of_joy
18248,3,0,3,0,1,rt side hoe face_with_tears_of_joy face_with_tears_of_joy
18249,3,0,3,0,1,rt hoe gon na stunting florida pussy
18250,4,0,4,0,1,rt hoe bang big got nerve think better u bitch chill sleeping_face
18251,6,0,6,0,1,rt ion understanding hoe drop yall nut bitch as hear mouse piss …
18252,3,0,3,0,1,rt face make tell bitch make dat face much
18253,3,1,2,0,1,rt stupid lil as bitch aint fuckin chuuu
18254,3,0,3,0,1,rt fuck wrong thinking wife hoe
18255,3,1,2,0,1,rt nigga fuck yah good eat ya pussy go home bitch like aint shit happen weary_face
18256,3,0,3,0,1,rt bitch yeah want bitch
18257,3,0,3,0,1,rt u steal hoe
18258,3,0,3,0,1,rt iz point jealous cuz dee hoe everybody hundred_points bucketsproverbs
18259,3,0,3,0,1,rt u bitch boring
18260,3,0,3,0,1,rt knew fucked bitch react
18261,3,0,3,0,1,rt half yall bitch side hoe even know
18262,3,0,3,0,1,rt hate break news u spam bro rt dyke tuck titty winter start calling mr…
18263,3,2,1,0,0,rt deleting pic realized dike back ground dressed like nigga wedge face_with_tears_of_joy bitch skull http…
18264,3,2,1,0,0,rt dead weary_face rt ur fuckin pussy stank u really good friend ht…
18265,3,0,3,0,1,rt da bitch got scared could take mo ya boy feenin fo dat confused_face face_with_tears_of_joy koula noooooooo
18266,3,1,2,0,1,rt one loyal girlfriend worth one hundred hoe
18267,3,2,1,0,0,rt fully support samesex marriage never stop calling friend faggot
18268,3,0,3,0,1,rt ho bitch merry monthsish christmas
18269,3,1,2,0,1,rt fuck bitch keep leg closed
18270,3,0,2,1,1,rt dont mind retarded as
18271,3,0,3,0,1,rt youve seen couch bed hoe
18272,3,0,3,0,1,rt lose sweetyou aint lose hide lmfao viri tryna smoke hoe self
18273,3,0,3,0,1,rt raised_hand mama told bitch foot dirty pussy dirty cause ya foot first thing hit water bathe
18274,9,0,9,0,1,rt stand messy hoe true story
18275,3,1,2,0,1,rt lls lor bitch stay wanting fight made real mad talk shit
18276,6,0,5,1,1,rt hate sideline hoe yall got much courage weary_face
18277,3,0,3,0,1,rt hate salty bitch
18278,3,0,3,0,1,rt bad bitch let get right away
18279,3,1,2,0,1,rt sad cause nigga good girl wrong hard finding good bitch forreal
18280,3,0,3,0,1,rt slap bitch face_with_tears_of_joy
18281,3,0,2,1,1,rt girlfriend like want him
18282,3,0,3,0,1,rt face_with_tears_of_joy skitdaddle wit shit hoe
18283,3,0,3,0,1,rt pussy always fav iggy song like like song say pussy numerous amount time
18284,3,0,3,0,1,rt write poem u hoe
18285,3,0,3,0,1,rt eat pussy got hair even sure really know eat pussy
18286,3,1,2,0,1,rt man went real quick aint hoe fuck nigga thought unamused_face
18287,3,0,3,0,1,rt throw blunt bitch
18288,3,0,3,0,1,rt bitch must stopped
18289,3,0,3,0,1,rt hoe selling pussy new uggs disqualified
18290,3,0,3,0,1,rt girl know bitch like boyfriend sleeping_face
18291,3,0,3,0,1,rt pussy got body count dead pussy life face_with_tears_of_joy
18292,3,0,3,0,1,rt got ta eat pussy good forget dick coming next talking like brought dick …
18293,3,1,2,0,1,rt young n act hard bad b grew trash broad
18294,3,0,3,0,1,rt bigger hoop bigger hoe jerryspringer classic truthhurts
18295,3,0,3,0,1,rt bitch play everybodys team
18296,3,0,1,2,2,rt yu hoe love pump fake bout yall life social network
18297,3,0,3,0,1,rt fuck bitch get reelected teamjfk
18298,3,0,3,0,1,rt choose fuck bitch easy hard presidentialpounding
18299,3,0,2,1,1,rt one man trash another man wife fact
18300,3,0,3,0,1,rt shit like hoe head fuck want social medium as relationship
18301,3,0,3,0,1,rt four brother showed bitch lot nigga wouldve killed wouldve killed victor sweet one l…
18302,3,1,2,0,1,rt knew bitch college sold pussy 3 favor
18303,3,0,3,0,1,rt hoe man need though sleeping_face need pick mine back weary_face
18304,3,0,3,0,1,rt lmao dis bitch dumb asl
18305,3,0,3,0,1,rt swear ag ugly den bitch look like possum giraffe mix breed isnt funny died l…
18306,3,0,3,0,1,rt bitch fucking know
18307,3,1,2,0,1,rt bitch as nikka took flight frm kenosha
18308,3,0,3,0,1,rt nigga pussy like
18309,3,0,3,0,1,rt everybody claim fvck bad bitch ugly bitch getting pregnant somebody lien
18310,3,1,2,0,1,rt convinced yall bitch get pregnant purposely birth control plan b pill effective confused_face
18311,3,0,3,0,1,rt dollar every time fucked ur bitch
18312,3,0,3,0,1,rt daughter think yall think worry hoe naaaaaaaa
18313,3,0,3,0,1,rt let tell yall bitch something right quick
18314,6,0,6,0,1,rt hate ah dirty house foul living bitch lot
